,game_id,season,away_team,home_team,away_fouls,home_fouls,away_fouls_std_dev,home_fouls_std_dev
71,20000655,0,MIN,CLE,25,26,1.236027090810233,1.0255493645021196
72,20000733,0,SAC,POR,12,15,-1.8945472425343237,-1.3432755209483067
73,20000560,0,DET,CHI,27,23,0.43014325296291617,0.34676970146670544
74,20000777,0,SAS,LAL,26,20,0.4819684094246169,-0.9625313095655444
75,20000305,0,SAC,ATL,23,23,0.2907233620257277,0.5511219867298921
76,20000180,0,MIN,LAL,20,21,-0.04693773762570522,-0.744499355465062
77,20000335,0,POR,ORL,24,25,0.6081759248388002,0.2902976691552235
78,20000810,0,IND,CHH,22,22,-0.22164975127354555,0.09977715316586569
79,20000058,0,LAL,HOU,20,20,-0.9625313095655444,-0.3337673000543445
80,20001115,0,UTA,HOU,27,24,0.5261668585791875,0.5019248710740906
81,20000816,0,SEA,NYK,23,21,0.2251669841770484,-0.0901003629419042
82,20001044,0,LAL,DAL,21,16,-0.744499355465062,-1.6663507691817554
83,20000231,0,SAC,PHX,18,22,-0.7025814582288411,-0.048577046726508664
84,20000460,0,ORL,NYK,19,26,-1.0830336118483326,1.0643105372512423
85,20000371,0,ORL,CHI,26,20,0.5191862159891495,-0.299482923993973
86,20000080,0,WAS,IND,21,25,-0.7008202934723271,0.47739946428148144
87,20000374,0,PHI,NYK,30,26,1.3359967925274103,1.0643105372512423
88,20000620,0,HOU,CHH,19,21,-0.5426903428364533,-0.12749302904527354
89,20000074,0,ORL,CHI,23,32,-0.1674794245126285,2.285527577848741
90,20000695,0,PHX,CHI,20,14,-0.546491775673222,-1.59198817491533
91,20000315,0,DET,ATL,24,22,-0.26600964327969756,0.3132693398254123
92,20000588,0,BOS,ATL,19,19,-0.8771742934409503,-0.40028860088802715
93,20000547,0,MIA,DET,26,21,0.8289289847748561,-0.9621625395223112
94,20000604,0,PHI,HOU,24,20,0.07678142485789739,-0.3337673000543445
95,20000470,0,LAC,CHH,25,19,0.7903472699994946,-0.582033393467552
96,20000016,0,ORL,MIA,31,27,1.6636289501587795,1.0496178703317982
97,20000953,0,WAS,CHH,27,27,0.667447898545073,1.2361280642215617
98,20001052,0,LAC,CLE,24,24,0.5361963831761276,0.503219874507251
99,20000309,0,MIL,LAL,23,22,0.2684492957301985,-0.5264674013645795
100,20000787,0,PHI,DET,21,17,-0.5528262589768591,-1.8903664011791297
101,20001063,0,ORL,NYK,17,21,-1.5408107055161846,-0.0901003629419042
102,20000186,0,CLE,CHH,21,26,-0.2802743604850516,1.0088578820104226
103,20000807,0,ORL,LAL,22,36,-0.3963679713465545,2.525979956042175
104,20000263,0,MIA,DEN,20,19,-0.4952043285667966,-0.5114354629551153
105,20000307,0,DAL,CLE,22,25,-0.1367899885149199,0.7643846195046853
106,20000951,0,NYK,CHI,19,19,-0.5518647230191628,-0.5149004658141992
107,20000998,0,WAS,LAL,21,20,-0.7008202934723271,-0.9625313095655444
108,20000752,0,TOR,SAS,15,20,-1.2872294421124657,-0.792915770343724
109,20000674,0,SAS,HOU,19,16,-1.0053964669717808,-1.1694594711827797
110,20000853,0,CHH,BOS,28,16,1.463398246432701,-1.5026377026771063
111,20000893,0,IND,CLE,24,23,0.24438305909647245,0.24205512950981684
112,20000038,0,CLE,BOS,27,32,1.2867141094995538,1.833167146582392
113,20000672,0,MIL,IND,22,21,0.06462668230541807,-0.45466615645855457
114,20000288,0,MIN,LAC,27,18,1.7492130221846085,-0.9887089377640738
115,20000397,0,POR,LAL,32,29,2.3427994322051173,0.9997562773387978
116,20001000,0,DAL,CHH,26,28,0.8829171985963037,1.463398246432701
117,20000089,0,WAS,CLE,30,26,1.351581994553773,1.0255493645021196
118,20000619,0,ORL,MIA,19,21,-1.0830336118483326,-0.2745154430098545
119,20001051,0,SAS,MIL,26,24,0.4819684094246169,0.47227190915497896
120,20000319,0,MIA,LAC,24,19,0.38755121366097184,-0.7345580509407069
121,20000630,0,PHI,IND,29,18,1.1261275645824915,-1.1537153720135815
122,20000381,0,POR,DEN,19,23,-0.47596376726514805,0.3273186962912743
123,20000023,0,MIL,HOU,30,25,1.6952075897036616,0.7108479138561994
124,20000606,0,NJN,GSW,21,28,-0.2764484595076275,1.4100090059428856
125,20000405,0,LAC,DEN,18,27,-0.9887089377640738,1.166072855537664
126,20000090,0,IND,DET,25,23,0.47739946428148144,-0.4980606086939021
127,20000713,0,IND,CHH,14,14,-2.0857809927536177,-1.718384304523248
128,20000447,0,SAS,MIA,21,17,-0.5804350737156672,-1.1572709852376228
129,20000055,0,TOR,BOS,23,19,0.215301721634469,-0.8771742934409503
130,20000788,0,VAN,MIL,20,16,-0.3507599754459808,-1.1583089982432646
131,20000386,0,SAS,CHH,24,15,0.05700701616850329,-1.491114122312109
132,20000202,0,CLE,BOS,15,24,-1.847262830469657,0.16526472195264288
